id,name,type,rarity,weight_class,wiki_first_seen,inferred_era
2056,Determination Headband,Armor,Basic,Medium,2012-05-17T07:37:52Z,Core Tyria & non-expansion releases
2055,Anonymity Mask,Armor,Basic,Medium,2012-05-17T07:38:39Z,Core Tyria & non-expansion releases
186,Leather Shoes,Armor,Basic,Medium,2012-05-18T23:56:13Z,Core Tyria & non-expansion releases
156,Student Shoes,Armor,Basic,Light,2012-05-28T00:20:38Z,Core Tyria & non-expansion releases
81,Chainmail Helm,Armor,Basic,Heavy,2012-05-28T23:05:30Z,Core Tyria & non-expansion releases
258,Scale Helm,Armor,Basic,Heavy,2012-05-28T23:06:14Z,Core Tyria & non-expansion releases
89,Rawhide Mask,Armor,Basic,Medium,2012-05-28T23:07:47Z,Core Tyria & non-expansion releases
4721,Iron Legion Shield,Weapon,Basic,,2012-06-13T03:52:05Z,Core Tyria & non-expansion releases
3908,Green Wood Harpoon Gun,Weapon,Basic,,2012-06-13T19:47:06Z,Core Tyria & non-expansion releases
3921,Green Wood Longbow,Weapon,Basic,,2012-06-14T02:48:24Z,Core Tyria & non-expansion releases
3927,Soft Wood Harpoon Gun,Weapon,Basic,,2012-06-14T04:38:40Z,Core Tyria & non-expansion releases
3932,Bronze Pistol,Weapon,Basic,,2012-06-14T17:20:38Z,Core Tyria & non-expansion releases
3875,Iron Pistol,Weapon,Basic,,2012-06-14T17:39:48Z,Core Tyria & non-expansion releases
3898,Green Wood Warhorn,Weapon,Basic,,2012-06-14T19:31:06Z,Core Tyria & non-expansion releases
4076,Bronze Rifle,Weapon,Basic,,2012-06-15T18:24:07Z,Core Tyria & non-expansion releases
4092,Iron Rifle,Weapon,Basic,,2012-06-15T18:43:01Z,Core Tyria & non-expansion releases
3900,Green Wood Short Bow,Weapon,Basic,,2012-06-15T22:27:25Z,Core Tyria & non-expansion releases
3906,Soft Wood Short Bow,Weapon,Basic,,2012-06-15T22:52:41Z,Core Tyria & non-expansion releases
3883,Green Wood Torch,Weapon,Basic,,2012-06-16T17:58:09Z,Core Tyria & non-expansion releases
3890,Soft Wood Torch,Weapon,Basic,,2012-06-16T18:09:53Z,Core Tyria & non-expansion releases
3907,Soft Wood Warhorn,Weapon,Basic,,2012-06-16T23:39:37Z,Core Tyria & non-expansion releases
3895,Green Wood Scepter,Weapon,Basic,,2012-06-17T19:36:28Z,Core Tyria & non-expansion releases
225,Chain Boots,Armor,Basic,Heavy,2012-06-17T22:16:52Z,Core Tyria & non-expansion releases
155,Embroidered Sandals,Armor,Basic,Light,2012-06-17T23:41:51Z,Core Tyria & non-expansion releases
141,Embroidered Coat,Armor,Basic,Light,2012-06-18T01:06:12Z,Core Tyria & non-expansion releases
170,Embroidered Mask,Armor,Basic,Light,2012-06-18T21:43:29Z,Core Tyria & non-expansion releases
261,Outlaw Mask,Armor,Basic,Medium,2012-06-18T23:57:31Z,Core Tyria & non-expansion releases
251,Outlaw Gloves,Armor,Basic,Medium,2012-06-19T00:08:32Z,Core Tyria & non-expansion releases
220,Outlaw Coat,Armor,Basic,Medium,2012-06-19T00:22:43Z,Core Tyria & non-expansion releases
218,Outlaw Pants,Armor,Basic,Medium,2012-06-19T00:56:02Z,Core Tyria & non-expansion releases
231,Outlaw Shoulders,Armor,Basic,Medium,2012-06-19T01:02:25Z,Core Tyria & non-expansion releases
989,Sport Sunglasses,Armor,Basic,Medium,2012-06-21T04:05:23Z,Core Tyria & non-expansion releases
990,Sport Sunglasses,Armor,Basic,Light,2012-06-21T04:05:23Z,Core Tyria & non-expansion releases
991,Sport Sunglasses,Armor,Basic,Heavy,2012-06-21T04:05:23Z,Core Tyria & non-expansion releases
210,Scale Coat,Armor,Basic,Heavy,2012-06-21T20:48:20Z,Core Tyria & non-expansion releases
144,Splint Helm,Armor,Basic,Heavy,2012-06-22T14:54:56Z,Core Tyria & non-expansion releases
160,Acolyte Boots,Armor,Basic,Light,2012-06-28T02:56:41Z,Core Tyria & non-expansion releases
855,Cloth Aquabreather,Armor,Basic,Light,2012-06-30T10:32:30Z,Core Tyria & non-expansion releases
856,Leather Aquabreather,Armor,Basic,Medium,2012-06-30T10:44:56Z,Core Tyria & non-expansion releases
854,Metal Aquabreather,Armor,Basic,Heavy,2012-06-30T10:48:38Z,Core Tyria & non-expansion releases
4906,Whisper's Secret Staff,Weapon,Basic,,2012-06-30T13:03:40Z,Core Tyria & non-expansion releases
4929,Whisper's Secret Axe,Weapon,Basic,,2012-06-30T13:23:31Z,Core Tyria & non-expansion releases
4698,Blood Legion Shield,Weapon,Basic,,2012-06-30T14:52:29Z,Core Tyria & non-expansion releases
4997,Krytan Dagger,Weapon,Basic,,2012-06-30T19:44:14Z,Core Tyria & non-expansion releases
4949,Whisper's Secret Mace,Weapon,Basic,,2012-07-01T11:01:53Z,Core Tyria & non-expansion releases
4953,Whisper's Secret Scepter,Weapon,Basic,,2012-07-01T11:04:21Z,Core Tyria & non-expansion releases
4909,Whisper's Secret Rifle,Weapon,Basic,,2012-07-01T11:06:11Z,Core Tyria & non-expansion releases
4948,Whisper's Secret Focus,Weapon,Basic,,2012-07-01T11:49:46Z,Core Tyria & non-expansion releases
143,Student Coat,Armor,Basic,Light,2012-07-01T21:59:44Z,Core Tyria & non-expansion releases
146,Acolyte Coat,Armor,Basic,Light,2012-07-01T22:16:59Z,Core Tyria & non-expansion releases
3942,Soft Wood Longbow,Weapon,Basic,,2012-07-02T19:52:59Z,Core Tyria & non-expansion releases
165,Embroidered Wristguards,Armor,Basic,Light,2012-07-07T03:17:22Z,Core Tyria & non-expansion releases
166,Student Gloves,Armor,Basic,Light,2012-07-07T03:36:16Z,Core Tyria & non-expansion releases
249,Acolyte Gloves,Armor,Basic,Light,2012-07-07T03:49:12Z,Core Tyria & non-expansion releases
154,Student Mantle,Armor,Basic,Light,2012-07-08T04:58:53Z,Core Tyria & non-expansion releases
153,Embroidered Mantle,Armor,Basic,Light,2012-07-08T05:49:39Z,Core Tyria & non-expansion releases
3889,Green Wood Trident,Weapon,Basic,,2012-07-08T06:16:06Z,Core Tyria & non-expansion releases
3880,Green Wood Focus,Weapon,Basic,,2012-07-08T06:22:04Z,Core Tyria & non-expansion releases
4054,Green Wood Staff,Weapon,Basic,,2012-07-08T06:37:33Z,Core Tyria & non-expansion releases
171,Student Circlet,Armor,Basic,Light,2012-07-08T06:55:34Z,Core Tyria & non-expansion releases
142,Embroidered Pants,Armor,Basic,Light,2012-07-08T07:06:44Z,Core Tyria & non-expansion releases
145,Student Leggings,Armor,Basic,Light,2012-07-08T07:09:14Z,Core Tyria & non-expansion releases
147,Acolyte Pants,Armor,Basic,Light,2012-07-08T07:11:44Z,Core Tyria & non-expansion releases
3977,Bronze Spear,Weapon,Basic,,2012-07-09T02:16:58Z,Core Tyria & non-expansion releases
4271,Seraph Greatsword,Weapon,Basic,,2012-07-14T16:47:02Z,Core Tyria & non-expansion releases
4047,Bronze Sword,Weapon,Basic,,2012-07-16T22:08:15Z,Core Tyria & non-expansion releases
3945,Bronze Mace,Weapon,Basic,,2012-07-17T00:04:00Z,Core Tyria & non-expansion releases
56,Country Gloves,Armor,Basic,Light,2012-07-21T23:57:06Z,Core Tyria & non-expansion releases
4326,Seraph Axe,Weapon,Basic,,2012-07-22T01:57:19Z,Core Tyria & non-expansion releases
4346,Seraph Dagger,Weapon,Basic,,2012-07-22T02:07:01Z,Core Tyria & non-expansion releases
4324,Seraph Focus,Weapon,Basic,,2012-07-22T02:10:59Z,Core Tyria & non-expansion releases
4339,Seraph Hammer,Weapon,Basic,,2012-07-22T02:20:55Z,Core Tyria & non-expansion releases
4317,Seraph Spear,Weapon,Basic,,2012-07-22T02:30:52Z,Core Tyria & non-expansion releases
4331,Seraph Longbow,Weapon,Basic,,2012-07-22T02:36:25Z,Core Tyria & non-expansion releases
4274,Seraph Mace,Weapon,Basic,,2012-07-22T02:42:02Z,Core Tyria & non-expansion releases
4313,Seraph Pistol,Weapon,Basic,,2012-07-22T02:46:36Z,Core Tyria & non-expansion releases
4333,Seraph Rifle,Weapon,Basic,,2012-07-22T02:50:14Z,Core Tyria & non-expansion releases
4330,Seraph Scepter,Weapon,Basic,,2012-07-22T02:52:57Z,Core Tyria & non-expansion releases
4328,Seraph Shield,Weapon,Basic,,2012-07-22T02:59:38Z,Core Tyria & non-expansion releases
4307,Seraph Short Bow,Weapon,Basic,,2012-07-22T03:01:14Z,Core Tyria & non-expansion releases
4285,Seraph Speargun,Weapon,Basic,,2012-07-22T03:04:21Z,Core Tyria & non-expansion releases
4349,Seraph Staff,Weapon,Basic,,2012-07-22T03:08:21Z,Core Tyria & non-expansion releases
4352,Seraph Sword,Weapon,Basic,,2012-07-22T03:12:14Z,Core Tyria & non-expansion releases
4284,Seraph Torch,Weapon,Basic,,2012-07-22T03:14:41Z,Core Tyria & non-expansion releases
4291,Seraph Trident,Weapon,Basic,,2012-07-22T03:18:11Z,Core Tyria & non-expansion releases
4295,Seraph Warhorn,Weapon,Basic,,2012-07-22T03:21:30Z,Core Tyria & non-expansion releases
409,Scout's Boots,Armor,Basic,Medium,2012-07-22T19:00:16Z,Core Tyria & non-expansion releases
386,Scout's Leggings,Armor,Basic,Medium,2012-07-22T19:11:52Z,Core Tyria & non-expansion releases
384,Scout's Gloves,Armor,Basic,Medium,2012-07-22T19:16:02Z,Core Tyria & non-expansion releases
392,Scout's Coat,Armor,Basic,Medium,2012-07-22T19:19:50Z,Core Tyria & non-expansion releases
375,Scout's Shoulderpads,Armor,Basic,Medium,2012-07-22T19:23:58Z,Core Tyria & non-expansion releases
378,Scout's Mask,Armor,Basic,Medium,2012-07-22T19:27:30Z,Core Tyria & non-expansion releases
371,Commander's Helm,Armor,Basic,Heavy,2012-07-22T19:32:58Z,Core Tyria & non-expansion releases
372,Commander's Shoulderplates,Armor,Basic,Heavy,2012-07-22T19:36:13Z,Core Tyria & non-expansion releases
381,Commander's Armor,Armor,Basic,Heavy,2012-07-22T19:38:30Z,Core Tyria & non-expansion releases
376,Commander's Gauntlets,Armor,Basic,Heavy,2012-07-22T19:41:23Z,Core Tyria & non-expansion releases
377,Commander's Chausses,Armor,Basic,Heavy,2012-07-22T19:44:30Z,Core Tyria & non-expansion releases
394,Commander's Footgear,Armor,Basic,Heavy,2012-07-22T19:47:14Z,Core Tyria & non-expansion releases
404,Researcher's Shoes,Armor,Basic,Light,2012-07-22T19:49:49Z,Core Tyria & non-expansion releases
380,Researcher's Pants,Armor,Basic,Light,2012-07-22T19:54:55Z,Core Tyria & non-expansion releases
383,Researcher's Livery,Armor,Basic,Light,2012-07-22T19:59:28Z,Core Tyria & non-expansion releases
387,Researcher's Coat,Armor,Basic,Light,2012-07-22T20:02:34Z,Core Tyria & non-expansion releases
373,Researcher's Masque,Armor,Basic,Light,2012-07-22T20:02:36Z,Core Tyria & non-expansion releases
374,Researcher's Epaulets,Armor,Basic,Light,2012-07-22T20:05:34Z,Core Tyria & non-expansion releases
85,Apprentice Band,Armor,Basic,Light,2012-07-24T16:49:23Z,Core Tyria & non-expansion releases
3887,Soft Wood Focus,Weapon,Basic,,2012-07-24T23:13:42Z,Core Tyria & non-expansion releases
4067,Soft Wood Staff,Weapon,Basic,,2012-07-24T23:39:48Z,Core Tyria & non-expansion releases
3899,Soft Wood Trident,Weapon,Basic,,2012-07-24T23:50:22Z,Core Tyria & non-expansion releases
304,Auxiliary Powered Boots,Armor,Basic,Medium,2012-07-31T23:16:12Z,Core Tyria & non-expansion releases
296,Auxiliary Powered Coat,Armor,Basic,Medium,2012-07-31T23:17:32Z,Core Tyria & non-expansion releases
278,Auxiliary Powered Helm,Armor,Basic,Medium,2012-07-31T23:18:54Z,Core Tyria & non-expansion releases
288,Auxiliary Powered Gloves,Armor,Basic,Medium,2012-07-31T23:20:27Z,Core Tyria & non-expansion releases
287,Auxiliary Powered Leggings,Armor,Basic,Medium,2012-08-01T01:21:41Z,Core Tyria & non-expansion releases
271,Auxiliary Powered Epaulets,Armor,Basic,Medium,2012-08-01T01:22:47Z,Core Tyria & non-expansion releases
310,Electroplated Boots,Armor,Basic,Heavy,2012-08-01T01:28:55Z,Core Tyria & non-expansion releases
301,Electroplated Coat,Armor,Basic,Heavy,2012-08-01T01:29:51Z,Core Tyria & non-expansion releases
284,Electroplated Helm,Armor,Basic,Heavy,2012-08-01T01:30:49Z,Core Tyria & non-expansion releases
293,Electroplated Gloves,Armor,Basic,Heavy,2012-08-01T01:31:50Z,Core Tyria & non-expansion releases
295,Electroplated Leggings,Armor,Basic,Heavy,2012-08-01T01:32:46Z,Core Tyria & non-expansion releases
279,Electroplated Epaulets,Armor,Basic,Heavy,2012-08-01T01:33:28Z,Core Tyria & non-expansion releases
314,Savant Boots,Armor,Basic,Light,2012-08-01T01:34:52Z,Core Tyria & non-expansion releases
305,Savant Coat,Armor,Basic,Light,2012-08-01T01:35:26Z,Core Tyria & non-expansion releases
291,Savant Helm,Armor,Basic,Light,2012-08-01T01:36:04Z,Core Tyria & non-expansion releases
302,Savant Gloves,Armor,Basic,Light,2012-08-01T01:36:35Z,Core Tyria & non-expansion releases
300,Savant Leggings,Armor,Basic,Light,2012-08-01T01:37:39Z,Core Tyria & non-expansion releases
298,Savant Epaulets,Armor,Basic,Light,2012-08-01T01:38:42Z,Core Tyria & non-expansion releases
265,Protean Helm,Armor,Basic,Medium,2012-08-03T04:51:57Z,Core Tyria & non-expansion releases
266,Protean Epaulets,Armor,Basic,Medium,2012-08-03T04:53:02Z,Core Tyria & non-expansion releases
276,Protean Coat,Armor,Basic,Medium,2012-08-03T04:53:38Z,Core Tyria & non-expansion releases
272,Protean Gloves,Armor,Basic,Medium,2012-08-03T04:54:19Z,Core Tyria & non-expansion releases
274,Protean Leggings,Armor,Basic,Medium,2012-08-03T04:55:02Z,Core Tyria & non-expansion releases
292,Protean Boots,Armor,Basic,Medium,2012-08-03T04:55:40Z,Core Tyria & non-expansion releases
263,Adept Helm,Armor,Basic,Light,2012-08-03T04:58:02Z,Core Tyria & non-expansion releases
4701,Jotun Greatsword,Weapon,Basic,,2012-08-03T05:31:24Z,Core Tyria & non-expansion releases
1001,Top Hat,Armor,Basic,Heavy,2012-08-03T23:07:36Z,Core Tyria & non-expansion releases
1002,Top Hat,Armor,Basic,Light,2012-08-03T23:07:36Z,Core Tyria & non-expansion releases
1003,Top Hat,Armor,Basic,Medium,2012-08-03T23:07:36Z,Core Tyria & non-expansion releases
269,Adept Epaulets,Armor,Basic,Light,2012-08-03T23:31:42Z,Core Tyria & non-expansion releases
270,Adept Gloves,Armor,Basic,Light,2012-08-03T23:32:19Z,Core Tyria & non-expansion releases
289,Adept Boots,Armor,Basic,Light,2012-08-03T23:32:42Z,Core Tyria & non-expansion releases
273,Adept Coat,Armor,Basic,Light,2012-08-03T23:33:13Z,Core Tyria & non-expansion releases
268,Adept Leggings,Armor,Basic,Light,2012-08-03T23:33:43Z,Core Tyria & non-expansion releases
303,Galvanic Boots,Armor,Basic,Heavy,2012-08-03T23:42:09Z,Core Tyria & non-expansion releases
267,Galvanic Helm,Armor,Basic,Heavy,2012-08-03T23:42:59Z,Core Tyria & non-expansion releases
264,Galvanic Epaulets,Armor,Basic,Heavy,2012-08-03T23:43:18Z,Core Tyria & non-expansion releases
281,Galvanic Coat,Armor,Basic,Heavy,2012-08-03T23:43:51Z,Core Tyria & non-expansion releases
280,Galvanic Gloves,Armor,Basic,Heavy,2012-08-03T23:44:20Z,Core Tyria & non-expansion releases
277,Galvanic Leggings,Armor,Basic,Heavy,2012-08-03T23:44:47Z,Core Tyria & non-expansion releases
283,Genius Leggings,Armor,Basic,Light,2012-08-05T23:57:54Z,Core Tyria & non-expansion releases
275,Genius Helm,Armor,Basic,Light,2012-08-05T23:59:26Z,Core Tyria & non-expansion releases
282,Genius Epaulets,Armor,Basic,Light,2012-08-05T23:59:49Z,Core Tyria & non-expansion releases
286,Genius Coat,Armor,Basic,Light,2012-08-06T00:00:28Z,Core Tyria & non-expansion releases
285,Genius Gloves,Armor,Basic,Light,2012-08-06T00:00:48Z,Core Tyria & non-expansion releases
312,Genius Boots,Armor,Basic,Light,2012-08-06T00:01:22Z,Core Tyria & non-expansion releases
315,Prototype Boots,Armor,Basic,Medium,2012-08-06T01:18:16Z,Core Tyria & non-expansion releases
307,Prototype Leggings,Armor,Basic,Medium,2012-08-06T01:19:08Z,Core Tyria & non-expansion releases
297,Prototype Helm,Armor,Basic,Medium,2012-08-06T01:19:46Z,Core Tyria & non-expansion releases
290,Prototype Epaulets,Armor,Basic,Medium,2012-08-06T01:20:14Z,Core Tyria & non-expansion releases
308,Prototype Coat,Armor,Basic,Medium,2012-08-06T01:20:51Z,Core Tyria & non-expansion releases
306,Prototype Gloves,Armor,Basic,Medium,2012-08-06T01:21:30Z,Core Tyria & non-expansion releases
294,Electromagnetic Epaulets,Armor,Basic,Heavy,2012-08-06T01:23:29Z,Core Tyria & non-expansion releases
299,Electromagnetic Helm,Armor,Basic,Heavy,2012-08-06T01:24:04Z,Core Tyria & non-expansion releases
313,Electromagnetic Coat,Armor,Basic,Heavy,2012-08-06T01:24:53Z,Core Tyria & non-expansion releases
309,Electromagnetic Gloves,Armor,Basic,Heavy,2012-08-06T01:25:40Z,Core Tyria & non-expansion releases
311,Electromagnetic Leggings,Armor,Basic,Heavy,2012-08-06T01:26:31Z,Core Tyria & non-expansion releases
316,Electromagnetic Boots,Armor,Basic,Heavy,2012-08-06T01:27:35Z,Core Tyria & non-expansion releases
4329,Peacemaker's Axe,Weapon,Basic,,2012-08-06T20:30:18Z,Core Tyria & non-expansion releases
4348,Peacemaker's Dagger,Weapon,Basic,,2012-08-06T20:31:35Z,Core Tyria & non-expansion releases
4266,Peacemaker's Focus,Weapon,Basic,,2012-08-06T20:32:10Z,Core Tyria & non-expansion releases
4311,Peacemaker's Mace,Weapon,Basic,,2012-08-06T20:32:49Z,Core Tyria & non-expansion releases
4268,Peacemaker's Pistol,Weapon,Basic,,2012-08-06T20:33:13Z,Core Tyria & non-expansion releases
4267,Peacemaker's Scepter,Weapon,Basic,,2012-08-06T20:34:16Z,Core Tyria & non-expansion releases
4278,Peacemaker's Shield,Weapon,Basic,,2012-08-06T20:34:50Z,Core Tyria & non-expansion releases
4350,Peacemaker's Sword,Weapon,Basic,,2012-08-06T20:35:18Z,Core Tyria & non-expansion releases
4287,Peacemaker's Torch,Weapon,Basic,,2012-08-06T20:35:37Z,Core Tyria & non-expansion releases
4296,Peacemaker's Warhorn,Weapon,Basic,,2012-08-06T20:36:00Z,Core Tyria & non-expansion releases
4335,Peacemaker's Greatsword,Weapon,Basic,,2012-08-06T20:37:35Z,Core Tyria & non-expansion releases
4340,Peacemaker's Hammer,Weapon,Basic,,2012-08-06T20:37:55Z,Core Tyria & non-expansion releases
4332,Peacemaker's Longbow,Weapon,Basic,,2012-08-06T20:38:35Z,Core Tyria & non-expansion releases
4273,Peacemaker's Rifle,Weapon,Basic,,2012-08-06T20:39:00Z,Core Tyria & non-expansion releases
4312,Peacemaker's Short Bow,Weapon,Basic,,2012-08-06T20:39:27Z,Core Tyria & non-expansion releases
4318,Peacemaker's Spear,Weapon,Basic,,2012-08-06T20:39:54Z,Core Tyria & non-expansion releases
4288,Peacemaker's Speargun,Weapon,Basic,,2012-08-06T20:40:13Z,Core Tyria & non-expansion releases
4279,Peacemaker's Staff,Weapon,Basic,,2012-08-06T20:40:32Z,Core Tyria & non-expansion releases
4263,Peacemaker's Trident,Weapon,Basic,,2012-08-06T20:40:50Z,Core Tyria & non-expansion releases
3962,Iron Axe,Weapon,Basic,,2012-08-09T01:20:45Z,Core Tyria & non-expansion releases
3964,Iron Mace,Weapon,Basic,,2012-08-09T03:17:50Z,Core Tyria & non-expansion releases
4009,Iron Dagger,Weapon,Basic,,2012-08-09T03:26:11Z,Core Tyria & non-expansion releases
4062,Iron Sword,Weapon,Basic,,2012-08-09T03:28:44Z,Core Tyria & non-expansion releases
4012,Iron Shield,Weapon,Basic,,2012-08-09T03:33:37Z,Core Tyria & non-expansion releases
4015,Iron Greatsword,Weapon,Basic,,2012-08-09T03:39:18Z,Core Tyria & non-expansion releases
4060,Iron Hammer,Weapon,Basic,,2012-08-09T03:41:15Z,Core Tyria & non-expansion releases
4000,Iron Spear,Weapon,Basic,,2012-08-09T03:43:32Z,Core Tyria & non-expansion releases
428,Sheepskin Circlet,Armor,Basic,Light,2012-08-10T03:18:09Z,Core Tyria & non-expansion releases
427,Sheepskin Mantle,Armor,Basic,Light,2012-08-10T03:25:03Z,Core Tyria & non-expansion releases
438,Sheepskin Doublet,Armor,Basic,Light,2012-08-10T03:40:59Z,Core Tyria & non-expansion releases
435,Sheepskin Gloves,Armor,Basic,Light,2012-08-10T03:43:25Z,Core Tyria & non-expansion releases
433,Sheepskin Leggings,Armor,Basic,Light,2012-08-10T03:45:54Z,Core Tyria & non-expansion releases
454,Sheepskin Shoes,Armor,Basic,Light,2012-08-10T03:50:19Z,Core Tyria & non-expansion releases
441,Havroun Circlet,Armor,Basic,Light,2012-08-10T04:00:01Z,Core Tyria & non-expansion releases
439,Havroun Mantle,Armor,Basic,Light,2012-08-10T04:03:37Z,Core Tyria & non-expansion releases
456,Havroun Doublet,Armor,Basic,Light,2012-08-10T04:06:05Z,Core Tyria & non-expansion releases
449,Havroun Gloves,Armor,Basic,Light,2012-08-10T04:08:41Z,Core Tyria & non-expansion releases
450,Havroun Leggings,Armor,Basic,Light,2012-08-10T04:11:22Z,Core Tyria & non-expansion releases
473,Havroun Shoes,Armor,Basic,Light,2012-08-10T04:14:17Z,Core Tyria & non-expansion releases
477,Lupine Shoes,Armor,Basic,Light,2012-08-10T18:10:35Z,Core Tyria & non-expansion releases
466,Lupine Leggings,Armor,Basic,Light,2012-08-10T18:12:11Z,Core Tyria & non-expansion releases
468,Lupine Gloves,Armor,Basic,Light,2012-08-10T18:14:01Z,Core Tyria & non-expansion releases
472,Lupine Doublet,Armor,Basic,Light,2012-08-10T18:15:55Z,Core Tyria & non-expansion releases
458,Lupine Mantle,Armor,Basic,Light,2012-08-10T18:17:22Z,Core Tyria & non-expansion releases
459,Lupine Circlet,Armor,Basic,Light,2012-08-10T18:18:49Z,Core Tyria & non-expansion releases
475,Predatory Boots,Armor,Basic,Medium,2012-08-11T05:05:11Z,Core Tyria & non-expansion releases
